t,MV,MVP,MVI,MVD,SP,PV,DV,Man,MVMan
1.456000000000000000e+03,6.936107669599205394e+01,1.167075930271537842e+01,5.926741071630146962e+01,-1.577093323024796101e+00,6.000000000000000000e+01,5.644400000000000261e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.457000000000000000e+03,7.145830241385154125e+01,1.262253663617641841e+01,5.933136439029537001e+01,-4.955986126202471809e-01,6.000000000000000000e+01,5.615400000000000347e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.458000000000000000e+03,7.023036208684740700e+01,1.198583041999904530e+01,5.939209211193492877e+01,-1.147560445086567960e+00,6.000000000000000000e+01,5.634799999999999898e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.459000000000000000e+03,7.034401992681046067e+01,1.198583041999904530e+01,5.945281983357448752e+01,-1.094630326763067485e+00,6.000000000000000000e+01,5.634799999999999898e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.460000000000000000e+03,6.848988398024812341e+01,1.103405308653800709e+01,5.950872525530290602e+01,-2.052894361592790151e+00,6.000000000000000000e+01,5.663799999999999812e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.461000000000000000e+03,6.886412072675049956e+01,1.114235878310426742e+01,5.956517942150397005e+01,-1.843417477857741904e+00,6.000000000000000000e+01,5.660499999999999687e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.462000000000000000e+03,6.987306664826076030e+01,1.156245360614914119e+01,5.962376205111409178e+01,-1.313149009002465561e+00,6.000000000000000000e+01,5.647699999999999676e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.463000000000000000e+03,7.152383649345789252e+01,1.230418352808774429e+01,5.968610274893082135e+01,-4.664497835606704612e-01,6.000000000000000000e+01,5.625099999999999767e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.464000000000000000e+03,6.658587740993604598e+01,9.872228341554531994e+00,5.973612163904357431e+01,-3.022472570662058544e+00,6.000000000000000000e+01,5.699199999999999733e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.465000000000000000e+03,7.048914332727325416e+01,1.167075930271537842e+01,5.979525301312634156e+01,-9.768689885684656016e-01,6.000000000000000000e+01,5.644400000000000261e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.466000000000000000e+03,6.775373642494886894e+01,1.029560515540443610e+01,5.984741699526853154e+01,-2.389285725724092035e+00,6.000000000000000000e+01,5.686299999999999955e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.467000000000000000e+03,7.118943227328020384e+01,1.188080671423781531e+01,5.990761260105582409e+01,-5.989870420134335571e-01,6.000000000000000000e+01,5.638000000000000256e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.468000000000000000e+03,6.691281775531575704e+01,9.767204635793302003e+00,5.995709937531631795e+01,-2.811486255793869571e+00,6.000000000000000000e+01,5.702400000000000091e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.469000000000000000e+03,7.014844351217712415e+01,1.124738248886547431e+01,6.001408565736964817e+01,-1.113024634057995677e+00,6.000000000000000000e+01,5.657300000000000040e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.470000000000000000e+03,6.894201397275713816e+01,1.061067627268807989e+01,6.006784598706862965e+01,-1.736508286999564277e+00,6.000000000000000000e+01,5.676700000000000301e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.471000000000000000e+03,6.973324557616778918e+01,1.092902938077677710e+01,6.012321929294478196e+01,-1.319003097553768322e+00,6.000000000000000000e+01,5.667000000000000171e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.472000000000000000e+03,6.984945662729867877e+01,1.092902938077677710e+01,6.017859259882093426e+01,-1.258165352299035256e+00,6.000000000000000000e+01,5.667000000000000171e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.473000000000000000e+03,7.062023810054529349e+01,1.124738248886547431e+01,6.023557888087426448e+01,-8.627232691944477505e-01,6.000000000000000000e+01,5.657300000000000040e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.474000000000000000e+03,6.809428772070110369e+01,9.977252047315738892e+00,6.028612988683928364e+01,-2.169094213453913067e+00,6.000000000000000000e+01,5.696000000000000085e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.475000000000000000e+03,7.151821447180024904e+01,1.156245360614914119e+01,6.034471251644940537e+01,-3.889516507982841986e-01,6.000000000000000000e+01,5.647699999999999676e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.476000000000000000e+03,6.941251820945880979e+01,1.050565256692687299e+01,6.039794073029612065e+01,-1.491075087764184737e+00,6.000000000000000000e+01,5.679899999999999949e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.477000000000000000e+03,7.194038328770740520e+01,1.167075930271537842e+01,6.045707210437888790e+01,-1.874481193868560158e-01,6.000000000000000000e+01,5.644400000000000261e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.478000000000000000e+03,6.785381210061819957e+01,9.658898939227041680e+00,6.050601013416673624e+01,-2.311096972775575242e+00,6.000000000000000000e+01,5.705700000000000216e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.479000000000000000e+03,7.107258621748580651e+01,1.114235878310426742e+01,6.056246430036780026e+01,-6.322368659862640516e-01,6.000000000000000000e+01,5.660499999999999687e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.480000000000000000e+03,7.071769167039320791e+01,1.092902938077677710e+01,6.061783760624395256e+01,-8.291753166275268594e-01,6.000000000000000000e+01,5.667000000000000171e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.481000000000000000e+03,7.102817636341575280e+01,1.103405308653800709e+01,6.067374302797237107e+01,-6.796197510946218046e-01,6.000000000000000000e+01,5.663799999999999812e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.482000000000000000e+03,6.849947672750404593e+01,9.767204635793302003e+00,6.072322980223286493e+01,-1.990957710522120117e+00,6.000000000000000000e+01,5.702400000000000091e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.483000000000000000e+03,7.278836585267444548e+01,1.177578300847660842e+01,6.078289329216789127e+01,2.296895520299571114e-01,6.000000000000000000e+01,5.641199999999999903e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.484000000000000000e+03,6.934046321322952622e+01,1.008227575307696888e+01,6.083397641398517663e+01,-1.575788953832607531e+00,6.000000000000000000e+01,5.692799999999999727e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.485000000000000000e+03,7.187009054478623682e+01,1.124738248886547431e+01,6.089096269603850686e+01,-2.682546401177487994e-01,6.000000000000000000e+01,5.657300000000000040e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.486000000000000000e+03,6.997409737740707669e+01,1.029560515540443610e+01,6.094312667818069684e+01,-1.264634456178063582e+00,6.000000000000000000e+01,5.686299999999999955e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.487000000000000000e+03,7.139256733514659459e+01,1.092902938077677710e+01,6.099849998405684914e+01,-5.349620296870308822e-01,6.000000000000000000e+01,5.667000000000000171e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.488000000000000000e+03,6.950726281260561734e+01,9.977252047315738892e+00,6.104905099002186830e+01,-1.519040224732002065e+00,6.000000000000000000e+01,5.696000000000000085e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.489000000000000000e+03,7.355858295508677713e+01,1.188080671423781531e+01,6.110924659580916085e+01,5.685296450397998580e-01,6.000000000000000000e+01,5.638000000000000256e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.490000000000000000e+03,6.987871728344470057e+01,1.008227575307696888e+01,6.116032971762644621e+01,-1.363888187258709195e+00,6.000000000000000000e+01,5.692799999999999727e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.491000000000000000e+03,7.174119439217516003e+01,1.092902938077677710e+01,6.121570302350259851e+01,-4.035380121042250190e-01,6.000000000000000000e+01,5.667000000000000171e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.492000000000000000e+03,7.312315643098149565e+01,1.156245360614914119e+01,6.127428565311272024e+01,2.864171717196406508e-01,6.000000000000000000e+01,5.647699999999999676e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.493000000000000000e+03,7.055257648195261311e+01,1.029560515540443610e+01,6.132644963525491022e+01,-1.069478308706738101e+00,6.000000000000000000e+01,5.686299999999999955e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.494000000000000000e+03,7.130466854626621398e+01,1.061067627268807989e+01,6.138020996495389170e+01,-6.862176913757629393e-01,6.000000000000000000e+01,5.676700000000000301e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.495000000000000000e+03,7.270483301372773610e+01,1.124738248886547431e+01,6.143719624700722193e+01,2.025427785504052558e-02,6.000000000000000000e+01,5.657300000000000040e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.496000000000000000e+03,7.079553265087048430e+01,1.029560515540443610e+01,6.148936022914941191e+01,-9.894327336833589337e-01,6.000000000000000000e+01,5.686299999999999955e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.497000000000000000e+03,7.111019973889881385e+01,1.040062886116564300e+01,6.154205632714386809e+01,-8.324854494106924685e-01,6.000000000000000000e+01,5.683100000000000307e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.498000000000000000e+03,7.098442694935249619e+01,1.029560515540443610e+01,6.159422030928605807e+01,-9.053985153379970896e-01,6.000000000000000000e+01,5.686299999999999955e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.499000000000000000e+03,7.063784153572159141e+01,1.008227575307696888e+01,6.164530343110334343e+01,-1.089737648458719566e+00,6.000000000000000000e+01,5.692799999999999727e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.500000000000000000e+03,7.314505021977706178e+01,1.124738248886547431e+01,6.170228971315667366e+01,1.953780177549253594e-01,6.000000000000000000e+01,5.657300000000000040e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.501000000000000000e+03,7.144453891906641729e+01,1.040062886116564300e+01,6.175498581115112984e+01,-7.110757532503597655e-01,6.000000000000000000e+01,5.683100000000000307e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.502000000000000000e+03,7.262114215589429023e+01,1.092902938077677710e+01,6.181035911702728214e+01,-1.182463419097709023e-01,6.000000000000000000e+01,5.667000000000000171e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.503000000000000000e+03,7.202459295578562148e+01,1.061067627268807989e+01,6.186411944672626362e+01,-4.502027636287167511e-01,6.000000000000000000e+01,5.676700000000000301e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.504000000000000000e+03,7.406447088947233226e+01,1.156245360614914119e+01,6.192270207633638535e+01,5.793152069868077181e-01,6.000000000000000000e+01,5.647699999999999676e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.505000000000000000e+03,7.213098072821699702e+01,1.061067627268807989e+01,6.197646240603536683e+01,-4.561579505064454754e-01,6.000000000000000000e+01,5.676700000000000301e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.506000000000000000e+03,7.286315740768330329e+01,1.092902938077677710e+01,6.203183571191151913e+01,-9.770768500498461240e-02,6.000000000000000000e+01,5.667000000000000171e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.507000000000000000e+03,7.226566088184132752e+01,1.061067627268807989e+01,6.208559604161050061e+01,-4.306114324572551944e-01,6.000000000000000000e+01,5.676700000000000301e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.508000000000000000e+03,7.430463518428014424e+01,1.156245360614914119e+01,6.214417867122062233e+01,5.980029069103813821e-01,6.000000000000000000e+01,5.647699999999999676e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.509000000000000000e+03,7.040493063500983340e+01,9.658898939227041680e+00,6.219311670100847067e+01,-1.447085005225671184e+00,6.000000000000000000e+01,5.705700000000000216e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.510000000000000000e+03,7.445131893623904773e+01,1.156245360614914119e+01,6.225169933061859240e+01,6.371659994713174680e-01,6.000000000000000000e+01,5.647699999999999676e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.511000000000000000e+03,7.186456103594474598e+01,1.029560515540443610e+01,6.230386331276078238e+01,-7.349074322204734999e-01,6.000000000000000000e+01,5.686299999999999955e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.512000000000000000e+03,7.456657377727259473e+01,1.156245360614914119e+01,6.236244594237090411e+01,6.416742287525480926e-01,6.000000000000000000e+01,5.647699999999999676e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.513000000000000000e+03,7.066485493041791699e+01,9.658898939227041680e+00,6.241138397215875244e+01,-1.405427980967868473e+00,6.000000000000000000e+01,5.705700000000000216e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.514000000000000000e+03,7.449245536591132577e+01,1.145742990038791120e+01,6.246943448591660797e+01,5.655909796068072648e-01,6.000000000000000000e+01,5.650900000000000034e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.515000000000000000e+03,7.277593258123407338e+01,1.061067627268807989e+01,6.252319481561558945e+01,-3.579385070695905169e-01,6.000000000000000000e+01,5.676700000000000301e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.516000000000000000e+03,7.481155491510673983e+01,1.156245360614914119e+01,6.258177744522571118e+01,6.673238637318990030e-01,6.000000000000000000e+01,5.647699999999999676e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.517000000000000000e+03,7.113229655663548101e+01,9.767204635793302003e+00,6.263126421948620504e+01,-1.266172298644022476e+00,6.000000000000000000e+01,5.702400000000000091e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.518000000000000000e+03,7.298189318936135805e+01,1.061067627268807989e+01,6.268502454918518652e+01,-3.138076325119090182e-01,6.000000000000000000e+01,5.676700000000000301e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.519000000000000000e+03,6.977679922598161966e+01,9.025474713854700681e+00,6.273075325523906542e+01,-1.979428743112153555e+00,6.000000000000000000e+01,5.725000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.520000000000000000e+03,7.318715554034588422e+01,1.061067627268807989e+01,6.278451358493804690e+01,-2.080343172802390228e-01,6.000000000000000000e+01,5.676700000000000301e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.521000000000000000e+03,7.347415480525985743e+01,1.071898196925434021e+01,6.283882265910967391e+01,-8.364982310415232380e-02,6.000000000000000000e+01,5.673400000000000176e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.522000000000000000e+03,7.003535022640889451e+01,9.025474713854700681e+00,6.288455136516355282e+01,-1.874675852609352544e+00,6.000000000000000000e+01,5.725000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.523000000000000000e+03,7.256663193466671657e+01,1.018729945883817578e+01,6.293616660283309727e+01,-5.568341270045589209e-01,6.000000000000000000e+01,5.689600000000000080e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.524000000000000000e+03,7.155282115340617111e+01,9.658898939227041680e+00,6.298510463262094561e+01,-1.091182418441816182e+00,6.000000000000000000e+01,5.705700000000000216e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.525000000000000000e+03,7.143522244374999275e+01,9.553875233465834782e+00,6.303351054655652774e+01,-1.152163336272367999e+00,6.000000000000000000e+01,5.708899999999999864e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.526000000000000000e+03,7.044566132413869752e+01,9.025474713854700681e+00,6.307923925261040665e+01,-1.659052642326416027e+00,6.000000000000000000e+01,5.725000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.527000000000000000e+03,7.231639819281087966e+01,9.872228341554531994e+00,6.312925814272315961e+01,-6.850882914668123824e-01,6.000000000000000000e+01,5.699199999999999733e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.528000000000000000e+03,7.108326311053612301e+01,9.235522125377137570e+00,6.317605108048157092e+01,-1.328310095322574380e+00,6.000000000000000000e+01,5.718599999999999994e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.529000000000000000e+03,7.447142851456266044e+01,1.082400567501557020e+01,6.323089227050546413e+01,4.165305690416207796e-01,6.000000000000000000e+01,5.670199999999999818e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.530000000000000000e+03,7.145059574230080557e+01,9.343827821943397893e+00,6.327823395273652096e+01,-1.171466032379114619e+00,6.000000000000000000e+01,5.715299999999999869e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.531000000000000000e+03,7.395105555225889304e+01,1.050565256692687299e+01,6.333146216658323624e+01,1.139408187487827018e-01,6.000000000000000000e+01,5.679899999999999949e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.532000000000000000e+03,7.006832348400179455e+01,8.602097900004796571e+00,6.337504578060767813e+01,-1.908820196610682141e+00,6.000000000000000000e+01,5.737899999999999778e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.533000000000000000e+03,7.413065445967205847e+01,1.050565256692687299e+01,6.342827399445439340e+01,1.967278982907887386e-01,6.000000000000000000e+01,5.679899999999999949e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.534000000000000000e+03,7.155207984871624660e+01,9.235522125377137570e+00,6.347506693221280472e+01,-1.158509208873702567e+00,6.000000000000000000e+01,5.718599999999999994e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.535000000000000000e+03,7.427503684626785230e+01,1.050565256692687299e+01,6.352829514605951999e+01,2.410891332814604215e-01,6.000000000000000000e+01,5.679899999999999949e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.536000000000000000e+03,7.300916912498381350e+01,9.872228341554531994e+00,6.357831403617227295e+01,-4.413732527429928831e-01,6.000000000000000000e+01,5.699199999999999733e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.537000000000000000e+03,7.307954593052711800e+01,9.872228341554531994e+00,6.362833292628502591e+01,-4.210153373124443932e-01,6.000000000000000000e+01,5.699199999999999733e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.538000000000000000e+03,7.118363131097666496e+01,8.920451008093493783e+00,6.367352951648664572e+01,-1.410349213603472540e+00,6.000000000000000000e+01,5.728199999999999648e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.539000000000000000e+03,7.325923133378843488e+01,9.872228341554531994e+00,6.372354840659939867e+01,-3.365454143654822428e-01,6.000000000000000000e+01,5.699199999999999733e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.540000000000000000e+03,7.266739655201089931e+01,9.553875233465834782e+00,6.377195432053498081e+01,-6.584330019899246045e-01,6.000000000000000000e+01,5.708899999999999864e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.541000000000000000e+03,7.078081961699771796e+01,8.602097900004796571e+00,6.381553793455942980e+01,-1.636816217566501086e+00,6.000000000000000000e+01,5.737899999999999778e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.542000000000000000e+03,7.548798117599068291e+01,1.082400567501557020e+01,6.387037912458332301e+01,7.935963763917919245e-01,6.000000000000000000e+01,5.670199999999999818e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.543000000000000000e+03,7.222611305412181082e+01,9.235522125377137570e+00,6.391717206234173432e+01,-9.265811335970619567e-01,6.000000000000000000e+01,5.718599999999999994e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.544000000000000000e+03,7.472150611728949343e+01,1.040062886116564300e+01,6.396986816033619050e+01,3.510090957876532691e-01,6.000000000000000000e+01,5.683100000000000307e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.545000000000000000e+03,7.235214979478678288e+01,9.235522125377137570e+00,6.401666109809460181e+01,-9.000334286849671628e-01,6.000000000000000000e+01,5.718599999999999994e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.546000000000000000e+03,7.244045590605981033e+01,9.235522125377137570e+00,6.406345403585301312e+01,-8.585202551703402518e-01,6.000000000000000000e+01,5.718599999999999994e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.547000000000000000e+03,7.514957620256160453e+01,1.050565256692687299e+01,6.411668224969973551e+01,5.272413859350019161e-01,6.000000000000000000e+01,5.679899999999999949e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.548000000000000000e+03,7.212202402451102046e+01,9.025474713854700681e+00,6.416241095575361442e+01,-1.065861645097304855e+00,6.000000000000000000e+01,5.725000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.549000000000000000e+03,7.374853405508319781e+01,9.767204635793302003e+00,6.421189773001410117e+01,-2.305683107242100238e-01,6.000000000000000000e+01,5.702400000000000091e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.550000000000000000e+03,7.336814554148236311e+01,9.553875233465834782e+00,6.426030364394968331e+01,-4.460333359331574710e-01,6.000000000000000000e+01,5.708899999999999864e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.551000000000000000e+03,7.168863835248689043e+01,8.707121605766003469e+00,6.430441937382639139e+01,-1.322902627105499329e+00,6.000000000000000000e+01,5.734700000000000131e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.552000000000000000e+03,7.485023358132835369e+01,1.018729945883817578e+01,6.435603461149594295e+01,3.068995109942358468e-01,6.000000000000000000e+01,5.689600000000000080e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.553000000000000000e+03,7.270547446358997945e+01,9.130498419615907579e+00,6.440229543340208807e+01,-8.273193894280100880e-01,6.000000000000000000e+01,5.721800000000000352e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.554000000000000000e+03,7.607000003882806993e+01,1.071898196925434021e+01,6.445660450757371507e+01,8.944135620000068787e-01,6.000000000000000000e+01,5.673400000000000176e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.555000000000000000e+03,7.258608323000865425e+01,9.025474713854700681e+00,6.450233321362759398e+01,-9.417246974736473986e-01,6.000000000000000000e+01,5.725000000000000000e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.556000000000000000e+03,7.464060051501139981e+01,9.977252047315738892e+00,6.455288421959261314e+01,1.104642481030407852e-01,6.000000000000000000e+01,5.696000000000000085e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.557000000000000000e+03,7.097221806802332367e+01,8.178721086154869369e+00,6.459432274158761800e+01,-1.800825759719166586e+00,6.000000000000000000e+01,5.750800000000000267e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.558000000000000000e+03,7.327893685225683384e+01,9.235522125377137570e+00,6.464111567934602931e+01,-5.977009524663408069e-01,6.000000000000000000e+01,5.718599999999999994e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.559000000000000000e+03,7.138794573387858122e+01,8.283744791916099359e+00,6.468308631719330037e+01,-1.578885375230804966e+00,6.000000000000000000e+01,5.747599999999999909e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.560000000000000000e+03,7.456597990533197162e+01,9.767204635793302003e+00,6.473257309145378713e+01,6.620217808487316447e-02,6.000000000000000000e+01,5.702400000000000091e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.561000000000000000e+03,7.264706073211591786e+01,8.815427302332263793e+00,6.477723756580314785e+01,-9.456041360194996637e-01,6.000000000000000000e+01,5.731400000000000006e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.562000000000000000e+03,6.945523484016649718e+01,7.226943752693831158e+00,6.481385378788702667e+01,-2.585562700414356652e+00,6.000000000000000000e+01,5.779800000000000182e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.563000000000000000e+03,7.354181251893949423e+01,9.130498419615907579e+00,6.486011460979317178e+01,-4.488005104695802494e-01,6.000000000000000000e+01,5.721800000000000352e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.564000000000000000e+03,7.295817440432068679e+01,8.815427302332263793e+00,6.490477908414253250e+01,-7.620319821541097216e-01,6.000000000000000000e+01,5.731400000000000006e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.565000000000000000e+03,7.063212440399230729e+01,7.650320566543758360e+00,6.494354039825584834e+01,-1.961736560807301188e+00,6.000000000000000000e+01,5.766899999999999693e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.566000000000000000e+03,7.054450244853732954e+01,7.545296860782528370e+00,6.498176959651689799e+01,-1.982564008762099261e+00,6.000000000000000000e+01,5.770100000000000051e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.567000000000000000e+03,7.460488037062908973e+01,9.448851527704604791e+00,6.502964339460021392e+01,1.263854483242681237e-01,6.000000000000000000e+01,5.712100000000000222e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.568000000000000000e+03,7.268157232596296069e+01,8.497074194243566581e+00,6.507269489277238961e+01,-8.881967610529903911e-01,6.000000000000000000e+01,5.741100000000000136e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.569000000000000000e+03,7.363983402287695412e+01,8.920451008093493783e+00,6.511789148297400232e+01,-3.985084681905352033e-01,6.000000000000000000e+01,5.728199999999999648e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.570000000000000000e+03,7.020643951127401294e+01,7.226943752693831158e+00,6.515450770505788114e+01,-2.175011946477691804e+00,6.000000000000000000e+01,5.779800000000000182e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
