t,MV,MVP,MVI,MVD,MVFF,SP,PV,DV,Man,MVMan
5.200000000000000000e+01,5.500000000000000000e+01,6.906949649202624641e+01,-1.631136373701556508e+01,2.241867244989319996e+00,0.000000000000000000e+00,5.000000000000000000e+01,2.895499999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
5.300000000000000000e+01,5.500000000000000000e+01,6.896447278626503419e+01,-1.599162541353994271e+01,2.027152627274907637e+00,0.000000000000000000e+00,5.000000000000000000e+01,2.898699999999999832e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
5.400000000000000000e+01,5.500000000000000000e+01,6.811771915856520820e+01,-1.415392917833039554e+01,1.036210019765186674e+00,0.000000000000000000e+00,5.000000000000000000e+01,2.924500000000000099e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
5.500000000000000000e+01,5.500000000000000000e+01,6.758931863895408299e+01,-1.301770274303651398e+01,4.283841040824304391e-01,0.000000000000000000e+00,5.000000000000000000e+01,2.940599999999999881e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
5.600000000000000000e+01,5.500000000000000000e+01,6.716594182510416999e+01,-1.212584605148372674e+01,-4.009577362044414173e-02,0.000000000000000000e+00,5.000000000000000000e+01,2.953500000000000014e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
5.700000000000000000e+01,5.500000000000000000e+01,6.674256501125424279e+01,-1.125559754228433462e+01,-4.869674689699076131e-01,0.000000000000000000e+00,5.000000000000000000e+01,2.966400000000000148e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
5.800000000000000000e+01,5.500000000000000000e+01,6.663754130549303056e+01,-1.106172408711570654e+01,-5.758172183773249131e-01,0.000000000000000000e+00,5.000000000000000000e+01,2.969600000000000151e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
5.900000000000000000e+01,5.500000000000000000e+01,6.674256501125424279e+01,-1.130461746057670069e+01,-4.379475506775425964e-01,0.000000000000000000e+00,5.000000000000000000e+01,2.966400000000000148e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
6.000000000000000000e+01,5.500000000000000000e+01,6.600083508931564324e+01,-9.796955952492853115e+00,-1.203879136822790130e+00,0.000000000000000000e+00,5.000000000000000000e+01,2.989000000000000057e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
6.100000000000000000e+01,5.500000000000000000e+01,6.568576397203199235e+01,-9.203480636639156387e+00,-1.482283335392836854e+00,0.000000000000000000e+00,5.000000000000000000e+01,2.998600000000000065e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
