t,MV,MVP,MVI,MVD,MVFF,SP,PV,DV,Man,MVMan
4.800000000000000000e+01,5.500000000000000000e+01,7.404171256165892601e+01,-2.355930620423066202e+01,4.517593642571736012e+00,0.000000000000000000e+00,5.000000000000000000e+01,2.744000000000000128e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
4.900000000000000000e+01,5.500000000000000000e+01,7.382838315933145168e+01,-2.291150738778979701e+01,4.083124228458343552e+00,0.000000000000000000e+00,5.000000000000000000e+01,2.750499999999999901e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
5.000000000000000000e+01,5.500000000000000000e+01,7.351003005124276513e+01,-2.206741369405197162e+01,3.557383642809207824e+00,0.000000000000000000e+00,5.000000000000000000e+01,2.760200000000000031e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
5.100000000000000000e+01,5.500000000000000000e+01,7.361833574780901301e+01,-2.212642761439102301e+01,3.508091866582009999e+00,0.000000000000000000e+00,5.000000000000000000e+01,2.756899999999999906e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
5.200000000000000000e+01,5.500000000000000000e+01,7.298162953163162570e+01,-2.065309320529351567e+01,2.671463673661891747e+00,0.000000000000000000e+00,5.000000000000000000e+01,2.776300000000000168e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
5.300000000000000000e+01,5.500000000000000000e+01,7.224318160049806181e+01,-1.900877355329954810e+01,1.765591952801487619e+00,0.000000000000000000e+00,5.000000000000000000e+01,2.798799999999999955e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
5.400000000000000000e+01,5.500000000000000711e+01,7.181980478664814882e+01,-1.805523943990910496e+01,1.235434653260956361e+00,0.000000000000000000e+00,5.000000000000000000e+01,2.811700000000000088e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
5.500000000000000000e+01,5.500000000000000711e+01,7.224318160049806181e+01,-1.887035409658946961e+01,1.627172496091409348e+00,0.000000000000000000e+00,5.000000000000000000e+01,2.798799999999999955e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
5.600000000000000000e+01,5.500000000000000000e+01,7.107807486470954927e+01,-1.639534303077602573e+01,3.172681660664746772e-01,0.000000000000000000e+00,5.000000000000000000e+01,2.834299999999999997e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
5.700000000000000000e+01,5.500000000000000000e+01,7.139642797279825004e+01,-1.703647287096760010e+01,6.400448981693510619e-01,0.000000000000000000e+00,5.000000000000000000e+01,2.824599999999999866e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
5.800000000000000000e+01,5.500000000000000000e+01,7.086802745318711061e+01,-1.591851916967345204e+01,5.049171648634120935e-02,0.000000000000000000e+00,5.000000000000000000e+01,2.840700000000000003e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
5.900000000000000000e+01,5.500000000000000000e+01,7.002127382548728463e+01,-1.417199451182303882e+01,-8.492793136642464713e-01,0.000000000000000000e+00,5.000000000000000000e+01,2.866499999999999915e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
6.000000000000000000e+01,5.500000000000000000e+01,6.981122641396486017e+01,-1.377849798108813850e+01,-1.032728432876722113e+00,0.000000000000000000e+00,5.000000000000000000e+01,2.872899999999999920e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
6.100000000000000000e+01,5.500000000000000000e+01,6.959789701163737163e+01,-1.338670241523406723e+01,-1.211194596403303958e+00,0.000000000000000000e+00,5.000000000000000000e+01,2.879400000000000048e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
6.200000000000000000e+01,5.500000000000000000e+01,6.938784960011493297e+01,-1.300989887772707476e+01,-1.377950722387857319e+00,0.000000000000000000e+00,5.000000000000000000e+01,2.885800000000000054e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
6.300000000000000000e+01,5.500000000000000000e+01,6.906949649202624641e+01,-1.241769199706253168e+01,-1.651804494963714731e+00,0.000000000000000000e+00,5.000000000000000000e+01,2.895499999999999829e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
6.400000000000000000e+01,5.500000000000000000e+01,6.864611967817633342e+01,-1.162178199760264263e+01,-2.024337680573691678e+00,0.000000000000000000e+00,5.000000000000000000e+01,2.908399999999999963e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
6.500000000000000000e+01,5.500000000000000000e+01,6.822274286432642043e+01,-1.084305473189607483e+01,-2.379688132430346492e+00,0.000000000000000000e+00,5.000000000000000000e+01,2.921300000000000097e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
6.600000000000000000e+01,5.500000000000000000e+01,6.748429493319285655e+01,-9.431714583431663357e+00,-3.052580349761194078e+00,0.000000000000000000e+00,5.000000000000000000e+01,2.943799999999999883e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
6.700000000000000000e+01,5.500000000000000711e+01,6.695261242277668146e+01,-8.477319210180656484e+00,-3.475293212596024528e+00,0.000000000000000000e+00,5.000000000000000000e+01,2.960000000000000142e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
6.800000000000000000e+01,5.500000000000000000e+01,6.684758871701546923e+01,-8.421279396696462527e+00,-3.426309320319006702e+00,0.000000000000000000e+00,5.000000000000000000e+01,2.963200000000000145e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
6.900000000000000000e+01,5.500000000000000000e+01,6.621416449164313178e+01,-7.274548000538771930e+00,-3.939616491104360296e+00,0.000000000000000000e+00,5.000000000000000000e+01,2.982499999999999929e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
7.000000000000000000e+01,5.500000000000000000e+01,6.631918819740434401e+01,-7.672593369944097574e+00,-3.646594827460245991e+00,0.000000000000000000e+00,5.000000000000000000e+01,2.979299999999999926e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
7.100000000000000000e+01,5.500000000000000000e+01,6.621416449164313178e+01,-7.624454678167776223e+00,-3.589709813475355116e+00,0.000000000000000000e+00,5.000000000000000000e+01,2.982499999999999929e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
7.200000000000000000e+01,5.500000000000000000e+01,6.536741086394330580e+01,-6.045830803694159705e+00,-4.321580060249146094e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.008299999999999841e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
7.300000000000000000e+01,5.500000000000000000e+01,6.473398663857095414e+01,-4.940392906627460334e+00,-4.793593731943493808e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.027599999999999980e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
7.400000000000000000e+01,5.500000000000000000e+01,6.420230412815479326e+01,-4.066300095839546103e+00,-5.136004032315247159e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.043799999999999883e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
7.500000000000000000e+01,5.500000000000000000e+01,6.409728042239356682e+01,-4.086858966603490906e+00,-5.010421455790075917e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.046999999999999886e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
7.600000000000000000e+01,5.500000000000000000e+01,6.367390360854365383e+01,-3.445861933951588796e+00,-5.228041674592065036e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.059900000000000020e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
7.700000000000000000e+01,5.500000000000000000e+01,6.304047938317130217e+01,-2.382233704260851681e+00,-5.658245678910450494e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.079200000000000159e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
7.800000000000000000e+01,5.500000000000000000e+01,6.251207886356017696e+01,-1.554782579025346223e+00,-5.957296284534830733e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.095299999999999940e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
7.900000000000000000e+01,5.500000000000000000e+01,6.166532523586035808e+01,-8.536134619981439187e-02,-6.579963889660543686e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.121099999999999852e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
8.000000000000000000e+01,5.500000000000000000e+01,6.103190101048800642e+01,9.159107757023292606e-01,-6.947811786190335681e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.140399999999999991e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
8.100000000000000000e+01,5.500000000000000000e+01,6.050350049087687410e+01,1.683881908457674825e+00,-7.187382399334548921e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.156500000000000128e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
8.200000000000000000e+01,5.500000000000000000e+01,6.060852419663809343e+01,1.136036470092411932e+00,-6.744560666730505361e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.153300000000000125e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
8.300000000000000000e+01,5.500000000000000000e+01,6.008012367702696821e+01,1.913382364629093502e+00,-6.993506041656061711e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.169399999999999906e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
8.400000000000000000e+01,5.500000000000000000e+01,5.944341746084957379e+01,2.902340702515006754e+00,-7.345758163364580540e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.188800000000000168e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
8.500000000000000000e+01,5.500000000000000000e+01,5.923337004932713512e+01,2.996193414335600380e+00,-7.229563463662735501e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.195200000000000173e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
8.600000000000000000e+01,5.500000000000000000e+01,5.912834634356591579e+01,2.879071134739494831e+00,-7.007417478305410619e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.198400000000000176e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
8.700000000000000000e+01,5.500000000000000000e+01,5.859666383314975491e+01,3.651053461200396200e+00,-7.247717294350151107e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.214600000000000080e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
8.800000000000000000e+01,5.500000000000000000e+01,5.785821590201618392e+01,4.837860461414646984e+00,-7.696076363430830902e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.237100000000000222e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
8.900000000000000000e+01,5.500000000000000000e+01,5.785821590201618392e+01,4.482886364592792994e+00,-7.341102266608976912e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.237100000000000222e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
9.000000000000000000e+01,5.500000000000000000e+01,5.753986279392748315e+01,4.800048633735589654e+00,-7.339911427663072807e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.246800000000000352e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
